sepal_length,sepal_width,petal_length,petal_width,color,season,is_wild,species
6.82213191663074,3.088853508653485,3.747907967527518,1.4137013208091866,green,summer,True,versicolor
5.326742888931336,2.808500551334609,3.684497705704854,1.6069800185839471,green,summer,False,versicolor
6.23767790493603,3.5023024502294082,5.546022461913683,-0.06495256162570695,red,spring,False,virginica
5.638245878052885,2.6421570791121987,4.50698699589592,1.9160306512608924,blue,summer,False,versicolor
5.625855037418224,2.9252513423354563,3.6574541701332555,0.8135511586532483,blue,spring,False,versicolor
6.679021481589752,2.82410757669033,5.090202708640488,1.3174344095884394,blue,summer,False,virginica
6.460333079190423,3.578791153741493,6.063352833329432,2.4897765026043395,red,summer,False,virginica
6.450807708800511,3.07862191060463,4.648277520798166,1.9174714526924255,blue,summer,False,versicolor
6.844383045723463,3.412737815787454,3.7175994537337473,0.9851754816753341,red,spring,False,versicolor
5.8168030733062075,2.4057758507852114,1.4698784050047289,0.48704621966776995,red,winter,True,setosa
6.345562377035971,3.1068201063477034,1.8893067727718669,-0.5214523210634441,green,summer,True,setosa
5.551786594725235,3.355852318249375,3.1811180025970653,0.6246773446060638,blue,spring,False,versicolor
6.059333081990753,3.03291359571017,2.663829256329219,1.0310958089378444,red,spring,False,versicolor
5.695885556505852,3.4261921500261403,3.382148784924742,0.4102563782790527,blue,summer,True,versicolor
5.877596771994174,2.793084619959851,3.7963048723250825,1.0949944263261562,blue,summer,False,versicolor
6.27612562034953,3.563738976074232,4.600477682406442,1.2614815063670146,green,winter,False,virginica
5.145423453413222,3.9195592494477003,3.580152077299545,1.020115214553537,blue,spring,True,versicolor
7.473909820548368,2.8548645758241364,4.527052794504543,0.6799979353412321,green,spring,True,versicolor
4.995186094800238,2.8217989914396915,3.8096065051772046,1.334923737573382,red,fall,True,versicolor
4.828649109769814,3.5813537908470803,0.3417068371984189,1.5535525196555273,blue,spring,False,setosa
6.726488698800054,3.631828858292285,2.103129830508118,0.32768073804572306,red,winter,False,setosa
6.433330155170348,2.790855989138693,3.455051155273254,2.328745903797016,blue,fall,True,versicolor
6.299295853641724,2.831925273161657,1.6435189371701173,1.1211294941725907,red,fall,True,setosa
6.302676407411424,2.8872861564557972,4.719878840993548,1.215079698355878,blue,fall,False,versicolor
5.790202581722468,2.462219795586289,6.302276414984286,1.7665715386052456,blue,summer,True,virginica
5.0821965028113345,2.632539221406321,5.771895147885438,1.3865729050108013,blue,summer,False,virginica
5.860643646554981,2.5983436932991726,3.3371471194186464,1.9625093071305961,blue,spring,False,versicolor
5.25827063079031,2.6928809739583484,6.234234432644918,1.4296993321614593,blue,fall,True,virginica
6.5800957867342005,2.9861260450452876,3.9527346772435896,0.7100501002876496,blue,winter,True,versicolor
5.6823540947982885,3.0936858930146083,3.1269538490993334,1.4892028201648813,,summer,False,versicolor
5.13960224256599,3.620200197125631,2.6572154719804026,0.2850190341434705,blue,winter,True,versicolor
5.542891326677605,2.6006583837044834,3.185801532970182,1.2868477646212184,blue,winter,True,versicolor
6.1303451634204995,3.3937289593906335,3.0400994084799113,1.1734160074844313,red,summer,True,setosa
5.34902035775682,2.9144044623097964,3.9897075780383293,1.0335065141819682,green,summer,True,versicolor
5.142223683546854,2.9802145161390268,3.97297576778477,1.0971699908488555,blue,summer,False,versicolor
5.994949769193529,3.2699277968666416,3.7051782342608046,-0.30547923639811136,green,summer,False,versicolor
5.995973256886978,2.5509111913750804,4.442794888568795,0.7610200738072308,blue,fall,False,versicolor
5.394445459703096,3.15296389847362,5.72409866713678,1.2742759209128918,blue,fall,False,versicolor
5.423169355505341,3.0665808832852224,5.31424203025025,1.3278851135979202,red,fall,True,versicolor
5.985639949886109,3.1969805056032596,1.1756734536351643,0.37785988725923336,red,fall,True,setosa
4.64153252680214,,-0.6416659293333229,2.2125662726917605,green,spring,False,setosa
4.674028980498756,3.9821200559643577,5.288343849106766,0.5070601214283992,red,fall,False,versicolor
5.225244622998051,,1.3763062126937844,1.9755657604213894,red,summer,True,setosa
5.629242278630522,2.787601217999273,3.317898816782438,1.5417554894973478,green,winter,False,versicolor
6.048726052478403,2.750743789430094,1.710807855699089,0.6830181521249575,red,fall,False,setosa
6.980284973559641,2.777809152335898,0.6366332561139667,2.6202487140876096,blue,spring,True,setosa
6.486127698561615,2.745045149077393,4.62048663794814,0.2450905345948159,green,summer,False,versicolor
5.672049176029258,3.4756066124430207,4.9905637725145,1.9353233388880011,green,winter,True,versicolor
5.784787033677849,3.568201699195942,2.7199323187645774,2.0004658544343825,blue,winter,True,versicolor
4.997976508289753,2.7717014825002093,-0.7047718966463465,0.6635038327386841,red,fall,False,setosa
5.785189491206088,2.6670577707583085,2.7713844379707795,2.313972240051463,green,winter,True,versicolor
5.569073088863889,3.1885662225545617,4.366066809184329,0.9999627883208377,green,fall,False,versicolor
6.058174848270472,,1.1858503330839811,1.4309549034238855,,fall,True,setosa
5.1382152451581415,3.2531727271022044,4.011711863624565,1.4082574710169766,blue,summer,False,versicolor
6.215477211392938,3.08116920834052,3.6739732564059078,1.0925530068235618,red,summer,False,versicolor
7.026191130402062,,4.6847955493218505,1.8486466185278256,green,spring,False,versicolor
5.7129918812345135,3.6190020805320247,3.9032866263040606,1.8347909764417705,red,summer,True,versicolor
6.121369377679153,3.7183510692382087,2.045782800501356,-0.19882557859054484,red,summer,True,setosa
6.35211519336889,2.7548845238062456,5.734171552829635,2.243472194302522,blue,fall,False,virginica
5.479023622491331,2.844919376025606,3.430499725854151,-0.12999359042853964,green,summer,True,versicolor
5.979273985448334,3.114346156289962,3.653582282833116,2.026036963473326,green,fall,False,versicolor
5.8100739206254355,3.13378271599481,2.113444469575567,2.1013641094620668,green,fall,False,versicolor
5.878140878839065,3.2634177090691323,2.946420172974433,0.3272268558278413,blue,summer,True,versicolor
5.181592172915627,3.8040818155065397,2.1958353861542688,0.8713485696363321,blue,spring,False,setosa
5.819608139407154,2.92922110900238,3.405991698130181,0.31543626521125134,blue,spring,True,versicolor
6.198398632996359,2.6806811021846184,6.609904416241983,1.0280631757690117,blue,winter,False,virginica
6.960914886236033,2.448272308794189,1.3677680570166943,0.9535725726514069,blue,winter,True,setosa
6.567416660868165,2.7076279840232322,0.9569456236095402,1.8237284258154718,green,summer,False,setosa
7.522545966009245,2.986749210850481,6.200989556739135,2.248246996895687,red,spring,False,versicolor
5.18612194968956,3.717823145407115,3.344149748841828,2.316547048631965,green,fall,True,versicolor
6.497856509376542,2.7929554803855314,2.562576344278142,0.7502655787373582,red,winter,False,versicolor
5.946673604590681,3.0895151806555594,5.46783796857333,1.0326225010043777,blue,fall,False,versicolor
7.551842346574138,2.9934308415708992,2.6704535824473314,-0.14675055377676038,red,winter,True,setosa
5.153361371715879,3.4753573093792336,6.804216513029791,0.555303946803049,green,summer,False,virginica
5.128222526255379,4.010772970349449,4.852473981276757,1.9718813064779661,green,spring,True,versicolor
5.320485883644782,,2.870550606152306,2.4924662588385855,red,winter,False,versicolor
4.1008834205521545,2.804224222992711,7.3674239625513565,0.21252090249606226,blue,spring,True,virginica
5.3793959826553905,3.417664350827629,2.670284630894325,0.7260285926776846,blue,fall,False,setosa
5.192693870757042,3.2727565958505247,4.961562132415822,1.1788753944328583,green,summer,False,versicolor
5.920315029180966,3.7386829302944133,4.208797386691036,1.4241289270556854,red,spring,False,versicolor
6.073404780621727,3.2335712741303855,5.912960191977957,0.552317184062683,blue,summer,True,versicolor
7.300936671372709,2.856283163685176,6.35456903443565,1.5392488355712717,blue,spring,True,virginica
6.5603390705488405,3.236261932276924,3.7544070534118035,0.820928522343267,green,fall,True,versicolor
5.338477075470077,3.4434814322331633,2.4191896204114887,1.1884381832973767,blue,fall,True,versicolor
5.081268262921314,3.3281928724789456,4.481952642996498,1.6370273984029597,red,summer,False,versicolor
6.193535337205205,3.202909612442919,2.54788387142142,1.2051378158487502,green,fall,False,versicolor
4.743813434383486,3.4266698758356617,7.12275832079526,0.8508912875787451,green,winter,True,virginica
7.265167012683483,3.467718236178269,3.932110062840654,1.1123121568593353,red,spring,True,versicolor
6.743552096577029,3.552863596415011,3.0789533627694157,1.1293096326357317,green,fall,True,versicolor
5.424659478316236,3.259483955035857,4.013956519970344,0.9039911760942978,blue,winter,False,versicolor
4.429492376727298,2.933152767873258,1.4098853077995162,0.9929631498663181,blue,summer,True,setosa
6.883097899332331,3.058685474573329,2.0482561345318926,2.4789177364037736,red,winter,True,versicolor
5.708368123797905,3.482603586603343,5.740703643505523,1.648735558352991,blue,summer,False,virginica
6.790253049578769,2.673225731605106,2.5832797257486275,0.9636157455766716,red,summer,False,versicolor
4.524457872964506,3.1474693235491604,1.9202513294407029,1.7575635236085885,red,spring,True,versicolor
5.320499981636981,2.8426644750690557,4.612309679296387,0.932944408195192,blue,spring,False,versicolor
5.804194959774546,3.011497929173927,5.715697062927095,2.138499710069313,red,winter,True,virginica
5.837584475011793,3.5113807450429197,4.922220628130614,1.495713753758475,blue,spring,False,versicolor
5.439947622816605,3.0764396272079613,5.393281065869888,1.114158284796617,green,spring,True,virginica
6.298279945877999,3.0185746192624596,2.413448349431917,1.558173540648222,green,spring,True,versicolor
4.9459036564939245,2.4560575436080323,1.282921866538866,-0.05670092165479956,red,winter,True,setosa
5.686096411982965,3.2985014264108883,6.252267208324327,0.2985860248721557,blue,fall,True,virginica
5.896236505369519,3.25819367245643,3.1514442739683695,0.2448599948807556,blue,spring,False,versicolor
6.211551067246999,3.865301889322184,3.27358387202642,1.3143544758109653,,spring,False,versicolor
6.369291902471112,2.8768887060187995,5.957930041143399,2.5860119995880737,green,winter,False,virginica
4.900286326529704,3.087660131065576,4.645591015981122,2.9850401169541056,blue,fall,False,virginica
4.572708663411502,3.099753473484302,4.475009212538733,1.7104408811526057,red,spring,True,versicolor
6.822141457518807,3.6309813119053898,7.380503986331843,1.6006755799555656,green,summer,True,virginica
6.065851209583673,2.961881787045219,2.606019008353757,-0.2408461873221912,red,winter,False,setosa
5.201210770754757,3.1116086103081355,5.277328217738104,0.7658609602127826,red,spring,False,versicolor
7.0409215804180185,3.2431586038866156,3.796922312325044,0.5697729984734088,green,spring,False,versicolor
5.8925397074342865,3.0746436492625433,4.156606874067537,0.7033219213991071,red,summer,False,versicolor
6.743437747251061,2.8214265541797885,6.298396324901304,1.0654849451321682,red,summer,False,virginica
5.854014785128087,3.077635997159323,4.56332078569236,0.8223275378422981,blue,winter,True,versicolor
7.4485983399055895,3.429452699943909,4.615103334384376,-0.38343984830063027,red,winter,True,versicolor
7.204272673954564,2.589393880235576,5.523262473426664,1.798328204894027,blue,summer,True,virginica
5.600828681216741,3.05318786965875,3.079580359777095,0.3418055794081547,green,winter,False,versicolor
6.577256760763484,2.7199516740243306,2.2733435655236893,1.3913974912889195,green,summer,False,setosa
6.316300759668118,3.478018651569937,1.9238243701642432,2.859266135799979,blue,spring,False,versicolor
6.894905246025878,2.39072523808649,0.3571937980607971,0.46449232673086116,green,summer,False,setosa
5.028061231535916,2.7764312610913646,7.195552120898547,-0.8242300181970641,red,summer,True,virginica
6.348841167998751,3.150884750025808,1.824545778273139,0.9711966224959113,red,fall,True,setosa
6.646739589479671,3.6262096116937363,3.323868839904188,2.0807677079988567,red,summer,False,versicolor
4.393008410861508,2.973699895570805,3.2294173901888352,2.766677963376475,green,summer,True,versicolor
4.853393189867379,2.7779201893227206,4.222591386275472,0.2163603244380664,red,fall,True,versicolor
4.168614257791919,3.752462827776236,5.0867532613168045,1.5973593785892173,green,winter,False,virginica
5.584474532444354,,5.162804930211568,0.8277516345759572,red,fall,False,versicolor
6.3740338046367695,2.120477617351967,2.708768354432805,1.1152413165566915,blue,spring,False,setosa
7.0018856416768225,3.176005780021333,3.4158930865631008,3.3154746776136275,green,fall,False,versicolor
5.85927582433582,2.7991783102589554,4.18038591583011,-0.00237626271612279,green,spring,False,versicolor
7.102892436457033,2.591506873147715,3.27722508548797,1.4029917291956586,red,winter,False,setosa
4.695918833428086,3.2833425789197412,6.432487479233988,1.5741545374123465,green,fall,True,virginica
4.437294048515876,3.0975202855084794,4.534657417785027,2.0686290599514776,green,fall,True,versicolor
5.755561840882705,2.7743685477053086,4.949292236284689,1.2783865227767164,blue,winter,False,versicolor
6.107252359151445,2.487878240531642,4.826898156734602,1.446440431603282,blue,spring,True,virginica
5.773844201524725,3.348982931312058,5.694905557725052,0.886681146062567,red,fall,False,versicolor
4.146046319968098,3.2600804711834646,4.007736649796302,1.4153015529960857,blue,spring,False,versicolor
5.728703968389769,2.960329654488247,1.4953856884750611,0.9254461796020715,,fall,False,setosa
4.756424399596117,3.7386547984190663,4.379469517979491,1.6972575118848408,red,summer,False,versicolor
6.33573803906403,2.571966093469539,2.592693280553891,0.9043117311650928,red,fall,True,versicolor
6.093278596877479,2.3897899316301046,2.8013516410254136,1.501680315121749,green,winter,False,versicolor
5.048096170938115,2.7232367720475024,4.696818831883658,1.1765897490520172,blue,winter,True,versicolor
5.388906466130645,2.981765593457801,5.805081221437181,2.1008402006177347,red,spring,False,virginica
4.952629182488838,3.0973357797290766,3.736161680451305,1.158885021129211,blue,fall,False,versicolor
5.7498567221814625,2.903505576857468,4.225016121418238,-0.21842597456550528,red,spring,False,versicolor
6.56411385640099,3.140822158605719,6.593765405879905,2.2095372005711935,blue,spring,True,virginica
5.011419162931565,2.4993842303238223,4.1092804051305665,0.4754141593099048,blue,summer,False,versicolor
6.203237212414275,3.577505841629304,8.122861294106672,0.676986929080944,red,summer,False,virginica
5.375793905302047,2.9671395286429725,4.661366397573625,0.7234709647652062,green,winter,False,versicolor
5.165701734190124,3.446918332635251,0.7067033094351101,2.299550474536654,blue,spring,True,setosa
5.714375712036354,3.1370901385510814,4.980680755877705,-0.5085393711829564,green,winter,True,versicolor
4.9718061420645006,3.1827012876615135,4.347969254300723,3.7101988269279955,green,fall,True,virginica
5.357080555722254,3.2279069120928816,5.892579681940667,2.0448454472528415,red,spring,False,virginica
4.841697685928921,3.179083424006926,4.844408297158929,1.3785911313033277,red,spring,True,versicolor
7.371780106333111,3.257089103947018,3.464624827227585,1.1560847995069707,red,fall,False,versicolor
5.828210841577382,3.5316610120529726,1.6186929983080787,1.4284432598861256,blue,fall,True,setosa
5.240219593605931,3.078608467880588,3.3446604626137573,1.6168979427034706,red,winter,True,versicolor
5.971183928587378,3.283601503035405,2.2541152278441903,1.7161724687600457,red,winter,False,versicolor
5.710137560247336,2.9641057222851095,2.7131101353319718,1.6444835728027587,blue,fall,True,versicolor
5.623224320373422,3.576046886179789,4.700583287515037,1.271664545004199,blue,winter,False,versicolor
6.29133336003474,2.729443079176292,6.538837657397391,1.042129263754139,red,fall,False,virginica
6.406006168037844,3.7203761731643263,4.370941600699068,1.0789813730771907,red,spring,True,versicolor
5.375599081911578,2.9839368197422624,1.666998794540187,1.044073375717855,red,spring,False,setosa
5.339345407484256,2.4276899591527807,4.455824535974239,2.1070160774936517,red,summer,False,versicolor
5.579958642278685,3.0512417659643156,5.734273527297606,1.6748453778246895,green,spring,True,virginica
3.9584630682115316,2.727579337010048,2.6633690626570505,-1.1523109077314244,green,fall,True,setosa
4.587847150241158,3.3362574195954897,3.47217081665604,1.7247206212238089,red,winter,False,versicolor
6.893499413955619,2.7389504082790435,3.7249699310396354,1.3557889557750198,green,summer,True,versicolor
7.115974170801027,2.821526626714088,2.365672867760192,1.185032994843282,blue,winter,False,versicolor
5.600771168354897,2.2441837076217874,4.802076737534561,0.8891852375288913,green,fall,False,versicolor
6.261245570444613,2.8190774723003695,3.4943881473667715,2.099290175988811,green,spring,True,versicolor
6.049000123634829,2.030448269348417,4.413205154641948,1.9580211696982863,red,summer,True,versicolor
8.26310464676419,2.3664388706057107,2.1912632977364304,0.5816978657411126,green,fall,True,versicolor
6.695659929147661,3.304165862457719,2.956320889450202,1.5256418296996281,green,summer,True,versicolor
5.697665926815387,3.314320063460333,4.928048308307211,0.4226746123669711,green,summer,False,versicolor
5.03556764751966,3.1701830247139857,3.0661836414439962,0.09630546816885555,green,spring,False,setosa
4.5148429437939415,2.6132095427483146,6.635838547096789,0.6986262203280278,blue,fall,True,versicolor
5.962770908693778,2.980915457543208,3.0206184844551762,1.889914777906207,red,winter,True,versicolor
5.194919403772557,2.9985589843637728,4.081964033778206,1.9625000363008693,red,summer,False,versicolor
4.662197032321861,,5.285404414184253,1.6104683360778345,blue,summer,False,versicolor
5.2827416926059785,3.60135932070686,1.2887782540138462,1.7800766294783976,green,winter,False,setosa
4.9347615971084835,3.3509449162302687,0.7066250196326811,1.6129426296919667,blue,fall,False,setosa
7.149713308058052,2.9116143304681343,1.1063842652308393,0.6868147238216381,green,summer,True,setosa
6.50531180555956,3.010754335597812,5.84639297582621,1.5455380357391526,,summer,False,virginica
5.793621886946706,3.083353123179021,2.761841151982841,1.840327620182146,red,summer,False,versicolor
6.9839553111120205,2.1833060526302837,8.048938785636029,1.8034330638508593,,fall,True,virginica
5.8618946461180945,,2.7407790822824394,2.151130697179714,red,fall,False,versicolor
5.110972638937389,,4.013737215434963,1.7666430777608508,green,winter,False,versicolor
7.018499261815726,2.5993519960420337,6.321586919365389,1.4811585660332662,green,fall,True,virginica
6.2311280349477265,2.887559882845618,7.110357909870509,2.056120190653142,blue,fall,True,virginica
4.9702030765388345,3.719074610739809,7.204556080281876,1.1787829926007518,blue,spring,True,virginica
5.647729057533113,3.256337144506804,5.754222592008342,0.4945002790178257,red,winter,False,versicolor
5.099505397292194,2.7715284040868813,5.440906293879486,1.0695464288449887,green,summer,False,virginica
4.693760215228531,3.2290331125424636,4.707295813642011,0.6040778841548406,blue,fall,True,versicolor
7.0184238851264205,3.2251876946762286,2.6002074779005246,1.1973004340712383,green,spring,True,versicolor
4.885623761735501,2.9260391454228043,6.019038730955535,1.3436654255516782,red,spring,True,virginica
6.980284973559641,2.777809152335898,0.6366332561139667,2.6202487140876096,blue,spring,True,setosa
6.9222354487488795,3.7528097985900137,4.785841377449614,1.9353831476601628,blue,spring,True,virginica
6.580436101697887,2.8316062076718946,3.06995563545362,0.9831011191659449,blue,fall,True,versicolor
7.651726853338807,3.1231207075568235,1.6810826876498286,1.6104846385408662,blue,summer,True,setosa
5.158178184622704,3.5422551435219805,3.4626976321362046,0.560646394679797,red,summer,True,versicolor
5.8100739206254355,3.13378271599481,2.113444469575567,2.1013641094620668,green,fall,False,versicolor
5.375793905302047,2.9671395286429725,4.661366397573625,0.7234709647652062,green,winter,False,versicolor
5.784787033677849,3.568201699195942,2.7199323187645774,2.0004658544343825,blue,winter,True,versicolor
